"weeksábado" "weekterça" "no2_11" "weeksábado:no_7" "weeksegunda:no_9" "weeksegunda:no_10" "weekquarta:no_11" "weeksábado:no_13" "weeksegunda:no_13" "weeksábado:no2_8" "weekquinta:no2_9" "weeksegunda:no2_10" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksábado:CO_7" "weeksexta:CO_7" "weekquinta:CO_8" "weeksábado:CO_8" "weekquarta:CO_9" "weeksegunda:CO_9" "weekterça:CO_9" "weekquarta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weekquinta:CO_11" "weekterça:CO_11" "weeksegunda:CO_12" "weekterça:CO_12" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "weekterça:CO_13" "seasonFall" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter"
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.270965953370276 0 0 0 0 0 0 0 -0.634748716394965 0 0 0 0 0 0 0 -0.482174989351939 0 0 0 -0.690791254199144 0 0 0 0 0.05
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.80561370714842 0 0 -0.957482454193459 0 0 0 0 -0.578278128799447 0 0 0 0 0 0 0 -0.633692016570783 0 0 0 0 -1.33936002044971 0 0 0 0 0.05
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.19310689941476 0 0 0 0 0.05
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 1.04507889139048 0 0 0 0 0 0 0 -0.351552415968332 0 0 0 0 0 0 0 -1.43929129979271 0 0 0 0 0.05
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.125178383231729 0 0 0 0 0 -0.662615952851121 0 -1.13786713152501 0 0 0 0.387281109587434 0 0 -0.6783576986245 0 0 0 0 0.05
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -0.700296075109405 0 0 0.0503078513402147 0 0 -0.174326353776684 0 0 0 0 0 0 0 0 0 0 -0.832533787750085 0 0 0 0 0.05
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.495644355606509 0 0 0 0 0 0 0 0 1.41222938263788 0 0 0 -0.0832811954898024 0 0 0 0 0 -0.33021814253447 0 0 0 0 0.05
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96177527652098 0 0 0 0 0 0 0 -0.840129006312421 0 0 0 0 0 0 0 -0.0943629590417218 0 0 0 -0.0914938755013054 0 0 0 0 -0.44
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.210155336409514 0 0 -0.544494978266356 0 0 0 0 -1.23779704227168 0 0 0 0 0 0 0 -0.767617365326041 0 0 0 0 -1.33936002044971 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04030181358992 0 0 0 0 -0.44
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.196150718635869 0 0 0 0 0 0 0 0.211168058115925 0 0 0 0 0 0 0 -0.377465653718117 0 0 0 0 -0.44
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4813514307615 0 0 0 0 0 -0.0302233994712575 0 0.0774873633875508 0 0 0 0.0932319172295585 0 0 -0.148688231144668 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -0.19654530089936 0 0 -0.180034596406088 0 0 -0.0355012442997278 0 0 0 0 0 0 0 0 0 0 -0.10392743107595 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.273502503770534 0 0 0 0 0 0 0 0 0.103442468431801 0 0 0 -0.606111842708383 0 0 0 0 0 0.666953014551976 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.624446636153006 0 0 0 0 0 0 0 -0.813728107398338 0 0 0 0 0 0 0 -0.73944086338013 0 0 0 -0.835020498865015 0 0 0 0 -0.44
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.63588024633032 0 0 -1.03304925619922 0 0 0 0 1.09598487208983 0 0 0 0 0 0 0 -0.7400868854706 0 0 0 0 -0.481907520545126 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182044347140861 0 0 0 0 -0.44
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.739695780881779 0 0 0 0 0 0 0 0.400135694415616 0 0 0 0 0 0 0 0.219345013864794 0 0 0 0 -0.44
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.739695780881779 0 0 0 0 0 0.407374947090119 0 0.400135694415616 0 0 0 0.387281109587434 0 0 0.53515732546075 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.739695780881779 0 0 0.510143620886704 0 0 0.407374947090119 0 0 0 0 0 0 0 0 0 0 0.808695548102917 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.587446296205635 0 0 0 0 0 0 0 0 0.407374947090119 0 0 0 0.387281109587434 0 0 0 0 0 0.0651689247392082 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0053016566656132 0 0 0 0 0 0 0 0.510143620886704 0 0 0 0 0 0 0 0.387281109587434 0 0 0 -1.33936002044971 0 0 0 0 -0.44
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.640028724359258 0 0 -0.403442792155826 0 0 0 0 -0.11557899578751 0 0 0 0 0 0 0 -0.311525769453773 0 0 0 0 -1.33936002044971 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 0 0 0 -0.44
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.771396034232144 0 0 0 0 0 0 0 0.400135694415616 0 0 0 0 0 0 0 -1.91176641162918 0 0 0 0 -0.44
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.315341853376026 0 0 0 0 0 -0.843130106310265 0 0.0204406761917919 0 0 0 -0.540416365508215 0 0 -0.825073654405299 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.737987578583752 0 0 0.763060184966189 0 0 -0.216311905895302 0 0 0 0 0 0 0 0 0 0 -0.496827787234699 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -0.555102383188279 0 0 0 0 0 0 0 0 0.334481608338773 0 0 0 1.76468984130493 0 0 0 0 0 -0.471960676085411 0 0 0 0 -0.44
0 0 -0.385249484317841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.45370135142541 0 0 0 0 0 0 0 -0.89307467824911 0 0 0 0 0 0 0 -0.736161058920817 0 0 0 -0.735552054267862 0 0 0 0 -0.44
1 0 -1.24360845322149 -0.662901009971127 0 0 0 -1.76906256687119 0 -0.0974955464406723 0 0 -1.24360845322149 0 -2.13629052193039 0 -0.424965552395699 0 0 -0.488389696034698 0 0 0 0 0.311367421256309 0 0 0 0 0 0 0 -0.763641844769299 0 0 0 0 -1.94658036723818 0 0 0 0 -0.44
0 0 -2.14098373889348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.743012187612649 0 0 0 0 -0.44
0 0 0.267264778876939 0 0.558482882175501 -0.223195139025482 0 0 0.0409612340711281 0 0 -0.325211483071172 0 0.267264778876939 0 0 0 0 0 0 0 0.0820704337856167 0 0 0 0 0 0 0 0.157828575616689 0 0 0 0 0 0 0 0.234265280554366 0 0 0 0 -0.44
0 1 0.109854121570157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555120975333153 0 0 0 0 0 0.158592981807952 0 -0.150090739848294 0 0 0 -0.0537629553559903 0 0 -0.0442463643176589 0 0 0 0 -0.44
0 0 0.555178288822677 0 0 0 0.299093983641135 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -0.203041292158383 0 0 -0.563171347404467 0 0 -0.336397701149824 0 0 0 0 0 0 0 0 0 0 0.622192214483257 0 0 0 0 -0.44
0 0 -2.23516105523088 0 0 0 0 0 0 0 -2.18175953386259 0 0 0 0 0 0 0 -0.995441184203315 0 0 0 0 0 0 0 0 -0.682956411010282 0 0 0 -0.757529481913307 0 0 0 0 0 -0.902161698968092 0 0 0 0 -0.44
0 0 0.167705901605983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.294844997634402 0 0 0 0 0 0 0 -0.908397270806874 0 0 0 0 0 0 0 0.373307340452058 0 0 0 -0.59878294294678 0 0 0 0 -0.44
1 0 0.0748739755019831 -1.40855100212961 0 0 0 -0.0493384954221666 0 2.10939534724601 0 0 0.0748739755019831 0 -1.40324250626561 0 -0.300764167504959 0 0 0.831574732968567 0 0 0 0 0.880965016901289 0 0 0 0 0 0 0 -0.773829116195951 0 0 0 0 -2.02615512291591 0 0 0 0 -0.44
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.902161698968092 0 0 0 0 -0.44
0 0 0.124653414137461 0 -1.31280278985009 -0.216090397151618 0 0 0.0706879023347792 0 0 -0.19672885298828 0 0.124653414137461 0 0 0 0 0 0 0 -0.434405364397584 0 0 0 0 0 0 0 0.350105237115489 0 0 0 0 0 0 0 -0.479420809430197 0 0 0 0 -0.63
0 1 -1.34182194025905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.386225202598536 0 0 0 0 0 -0.623061767451237 0 -0.408377777510567 0 0 0 1.01977667698533 0 0 0.773881592493914 0 0 0 0 -0.63
0 0 3.68051980099066 0 0 0 1.38363076171973 0 0 0 0 0 0 0 0 4.44008628394614 0 0 0 0 -0.541900671807183 0 0 -0.70107468042435 0 0 -0.101681860351109 0 0 0 0 0 0 0 0 0 0 -0.372492231488259 0 0 0 0 -0.63
0 0 1.90729547338093 0 0 0 0 0 0 0 1.25367566278221 0 0 0 0 0 0 0 0.852175891288005 0 0 0 0 0 0 0 0 0.0255794318050416 0 0 0 0.293548459282414 0 0 0 0 0 -0.979249743530884 0 0 0 0 -0.63
0 0 0.0385484392004181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16290413902198 0 0 0 0 0 0 0 0.662564120162446 0 0 0 0 0 0 0 -0.0668821731932401 0 0 0 -0.402332764867404 0 0 0 0 -0.63
1 0 -1.11041482011575 1.35333656882541 0 0 0 -0.708811398800963 0 -1.46230217959019 0 0 -1.11041482011575 0 -0.4617129448613 0 1.08796414827949 0 0 -0.478834265154618 0 0 0 0 -0.426490944307036 0 0 0 0 0 0 0 -0.119011186493524 0 0 0 0 -0.0964672977311629 0 0 0 0 -0.63
0 0 -1.30280562349071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.935517814964285 0 0 0 0 -0.63
0 0 2.40239907926893 0 -1.91623402250744 -1.7388734054497 0 0 -1.6567618200974 0 0 -1.91185075456652 0 2.40239907926893 0 0 0 0 0 0 0 -0.0902958000325881 0 0 0 0 0 0 0 5.41840737139708 0 0 0 0 0 0 0 -0.076573608811733 0 0 0 0 -0.63
0 1 0.600921556757981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179777261215864 0 0 0 0 0 0.0350083905435446 0 -0.263852125759527 0 0 0 0.176767542928107 0 0 0.803722125873059 0 0 0 0 -0.63
0 0 1.42430037959346 0 0 0 1.2202074115983 0 0 0 0 0 0 0 0 0.955895384436022 0 0 0 0 -0.0378829390522457 0 0 -0.359013987409462 0 0 0.994923831425002 0 0 0 0 0 0 0 0 0 0 0.0452752358197783 0 0 0 0 -0.63
0 0 -1.75485674191018 0 0 0 0 0 0 0 -2.10986701853669 0 0 0 0 0 0 0 -0.980713547617505 0 0 0 0 0 0 0 0 -0.685743587492733 0 0 0 -0.662365458586287 0 0 0 0 0 -1.48902552209129 0 0 0 0 -0.63
0 0 1.93689405851554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136647308570536 0 0 0 0 0 0 0 -0.969687641037933 0 0 0 0 0 0 0 -0.417870944346632 0 0 0 -0.648517165245355 0 0 0 0 -0.63
1 0 -1.44676237846358 -0.84782220802643 0 0 0 -1.74594182488835 0 -1.3806715624973 0 0 -1.44676237846358 0 0.256268279039089 0 -0.415707363623803 0 0 -1.01753263908203 0 0 0 0 1.47458958866971 0 0 0 0 0 0 0 -1.04217675377606 0 0 0 0 -0.3501118314539 0 0 0 0 -0.63
0 0 -1.88939576524931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.497856658736818 0 0 0 0 -0.63
0 0 0.0721831950352006 0 1.34489003699347 0.695684809994201 0 0 0.640999537911495 0 0 -0.0318832143913612 0 0.0721831950352006 0 0 0 0 0 0 0 0.944524506148054 0 0 0 0 0 0 0 0.570102936718144 0 0 0 0 0 0 0 0.428228747518812 0 0 0 0 -0.63
0 1 0.578049922790328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.321710220916451 0 0 0 0 0 0.0785357849716037 0 0.182949037291641 0 0 0 0.448643455002326 0 0 1.18418892645716 0 0 0 0 -0.63
0 0 0.879417335069979 0 0 0 1.51115049704176 0 0 0 0 0 0 0 0 -0.00984221833086991 0 0 0 0 1.73997198374275 0 0 0.493727853809987 0 0 0.869263683205578 0 0 0 0 0 0 0 0 0 0 0.274052658393227 0 0 0 0 -0.63
0 0 0.0721831950352006 0 0 0 0 0 0 0 -0.899248412245192 0 0 0 0 0 0 0 2.3999803648539 0 0 0 0 0 0 0 0 1.00458999667265 0 0 0 -0.0717024918682903 0 0 0 0 0 0.567484569954824 0 0 0 0 -0.63
0 0 -2.40871639533835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.112817876315916 0 0 0 0 0 0 0 0.373521036138509 0 0 0 0 0 0 0 0.225318587727323 0 0 0 -0.220802853477602 0 0 0 0 -0.63
1 0 -1.61762693810427 -0.590324410734368 0 0 0 -0.675781767396906 0 -1.3190905706553 0 0 -1.61762693810427 0 -1.19588182905157 0 -0.689658687120079 0 0 -1.0923981250599 0 0 0 0 -0.611800796085448 0 0 0 0 0 0 0 -0.298555633637401 0 0 0 0 -1.33936002044971 0 0 0 0 -0.63
0 0 -2.2163255919634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.25381683767517 0 0 0 0 -0.63
0 0 -2.14905608029383 0 -1.9279133366879 -0.0527014858776145 0 0 -1.5620768767391 0 0 0.114245088307253 0 -2.14905608029383 0 0 0 0 0 0 0 -1.05766458053734 0 0 0 0 0 0 0 -0.80421870883788 0 0 0 0 0 0 0 -1.77251058919317 0 0 0 0 -0.63
0 1 4.07471913937431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.6146913683809 0 0 0 0 0 0.814172471456713 0 -0.63058873364846 0 0 0 0.209913445569947 0 0 -1.498972366551 0 0 0 0 -0.63
0 0 -2.61456110104722 0 0 0 -1.64589149394045 0 0 0 0 0 0 0 0 -1.7787086283269 0 0 0 0 0.400907922567562 0 0 0.981964641084865 0 0 -1.14794047056125 0 0 0 0 0 0 0 0 0 0 -0.827560365520228 0 0 0 0 -0.63
0 0 -0.106753706005842 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -0.508377202829726 0 0 0 0 0 0 0 0 -0.22799432647068 0 0 0 -0.920674906760622 0 0 0 0 0 -0.362545387028544 0 0 0 0 -0.63
0 0 -0.401394167118536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.517700192887055 0 0 0 0 0 0 0 0.149005489787413 0 0 0 0 0 0 0 -0.539969119445582 0 0 0 -0.0840337421565196 0 0 0 0 -0.63
1 0 -1.46694323196444 -0.192661334555045 0 0 0 -0.461089163270537 0 0.0221691113141187 0 0 -1.46694323196444 0 -1.45256072138679 0 -0.0053016566656132 0 0 0.587446296205635 0 0 0 0 -0.60949881034907 0 0 0 0 0 0 0 -0.392974246860033 0 0 0 0 -0.0616533421221605 0 0 0 0 -0.63
0 0 -1.99030003275366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.20588258678803 0 0 0 0 -0.63
0 0 -0.70545235986497 0 1.01397613521363 0.664897595207459 0 0 0.47585138089121 0 0 -0.3639986921528 0 -0.70545235986497 0 0 0 0 0 0 0 0.0648071145493071 0 0 0 0 0 0 0 0.268270076725065 0 0 0 0 0 0 0 0.0278682580152767 0 0 0 0 -0.63
0 1 -0.0139217799018426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.347465864944623 0 0 0 0 0 0.515292269934347 0 0.501049332818719 0 0 0 0.250463755248719 0 0 0.43071545863374 0 0 0 0 -0.63
0 0 -0.500953044389493 0 0 0 0.680415133924477 0 0 0 0 0 0 0 0 -0.478829781070849 0 0 0 0 0.0561754549311526 0 0 -0.159172850670165 0 0 0.183262458759004 0 0 0 0 0 0 0 0 0 0 -0.335191564764327 0 0 0 0 -0.63
0 0 3.31591904774162 0 0 0 0 0 0 0 -0.214985721732607 0 0 0 0 0 0 0 1.95771294476215 0 0 0 0 0 0 0 0 0.29302977086573 0 0 0 1.2231245534627 0 0 0 0 0 -0.0914938755013054 0 0 0 0 -0.65
0 0 -0.868244578105317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1319784883426 0 0 0 0 0 0 0 -0.113636695322441 0 0 0 0 0 0 0 -0.0461100782842615 0 0 0 0.107443013692998 0 0 0 0 -0.65
1 0 -1.77638298564444 -0.192661334555045 0 0 0 -1.0578245039705 0 0.0221691113141187 0 0 -1.77638298564444 0 -1.40660511184205 0 -0.0053016566656132 0 0 0.587446296205635 0 0 0 0 -0.51705969562265 0 0 0 0 0 0 0 -0.7221473489583 0 0 0 0 -0.280483920235894 0 0 0 0 -0.65
0 0 -2.41275256603853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0740868976968038 0 0 0 0 -0.65
0 0 -0.257437412145667 0 -0.0683290635760459 -0.0527014858776145 0 0 0.670726206175146 0 0 0.114245088307253 0 -0.257437412145667 0 0 0 0 0 0 0 0.739695780881779 0 0 0 0 0 0 0 -0.0443524088772999 0 0 0 0 0 0 0 -0.243183253511962 0 0 0 0 -0.65
0 1 -0.346233167549493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.354317800930168 0 0 0 0 0 0.0934797950477219 0 -0.020504569710111 0 0 0 0.0850324060812775 0 0 0.187017769370719 0 0 0 0 -0.65
0 0 -2.29570361573348 0 0 0 -1.14943116516247 0 0 0 0 0 0 0 0 -1.90264825907214 0 0 0 0 -1.31447870072285 0 0 -1.02212975359479 0 0 -0.720494341082437 0 0 0 0 0 0 0 0 0 0 0.0701423469690657 0 0 0 0 -0.65
0 0 -0.409466508518884 0 0 0 0 0 0 0 -0.126403872491766 0 0 0 0 0 0 0 0.587446296205635 0 0 0 0 0 0 0 0 0.03927810770815 0 0 0 -0.132726732414286 0 0 0 0 0 0.174584213796075 0 0 0 0 -0.65
0 0 -0.642219018895578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12580636249467 0 0 0 0 0 0 0 -0.051123395168932 0 0 0 0 0 0 0 -0.358933852092926 0 0 0 0.264105813933512 0 0 0 0 -0.65
1 0 -1.8449978875474 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 -1.8449978875474 0 -1.74062393243549 0 -0.0053016566656132 0 0 0.587446296205635 0 0 0 0 -1.17434856041277 0 0 0 0 0 0 0 0.387281109587434 0 0 0 0 0.0900360358884965 0 0 0 0 -0.65
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.279026080623084 0 0 0 0 -0.65
0 0 -0.640873628662187 0 -0.0683290635760459 -0.0527014858776145 0 0 0.709260776146546 0 0 0.114245088307253 0 -0.640873628662187 0 0 0 0 0 0 0 0.739695780881779 0 0 0 0 0 0 0 -0.236518407549338 0 0 0 0 0 0 0 0.460555992012886 0 0 0 0 -0.65
0 1 -0.963767284676099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.101241100373135 0 0 0 0 0 -0.355492825135975 0 0.400135694415616 0 0 0 -0.237183535042691 0 0 0.0900360358884965 0 0 0 0 -0.65
0 0 -0.0690827794708858 0 0 0 0.390710104163756 0 0 0 0 0 0 0 0 -0.240865690039993 0 0 0 0 -0.659184459196131 0 0 -0.502168725390456 0 0 -0.605152676010809 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 0 0 0 -0.65
0 0 0.0439300001339832 0 0 0 0 0 0 0 -0.000591970671440978 0 0 0 0 0 0 0 -0.572372290375212 0 0 0 0 0 0 0 0 -0.280120456855236 0 0 0 0.457141130192363 0 0 0 0 0 -1.33936002044971 0 0 0 0 -0.65
0 0 -0.957040333509142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.106038656122287 0 0 0 0 0 0 0 -0.742222675462103 0 0 0 0 0 0 0 -0.494449409070881 0 0 0 -1.33936002044971 0 0 0 0 -0.65
1 0 1.24401808831902 -1.05561000584126 0 0 0 -0.320162735946561 0 0.0221691113141187 0 0 1.24401808831902 0 -0.0851011202995763 0 -0.743538310300787 0 0 0.587446296205635 0 0 0 0 1.51048617874635 0 0 0 0 0 0 0 -0.4131500136855 0 0 0 0 -1.33936002044971 0 0 0 0 -0.65
0 0 -2.2163255919634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 0 0 0 -0.65
0 0 0.871344993669632 0 -0.0683290635760459 -0.0527014858776145 0 0 0.631090648490278 0 0 0.114245088307253 0 0.871344993669632 0 0 0 0 0 0 0 -0.138704282839559 0 0 0 0 0 0 0 0.110520217175978 0 0 0 0 0 0 0 -1.33936002044971 0 0 0 0 -0.65
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.778298318862351 0 0 0 0 0 0.407374947090119 0 2.2397283354883 0 0 0 1.17541830678179 0 0 -1.33936002044971 0 0 0 0 -0.65
0 0 -0.514406946723405 0 0 0 -1.38342368919997 0 0 0 0 0 0 0 0 -1.30575499740307 0 0 0 0 0.739695780881779 0 0 -0.424764455004753 0 0 -0.648264959047865 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 0 0 0 -0.65
0 0 0.347988192880417 0 0 0 0 0 0 0 -2.36534220692694 0 0 0 0 0 0 0 -1.22030063564739 0 0 0 0 0 0 0 0 -0.9811842946325 0 0 0 -0.240165175460248 0 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 -2.15712842169418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.206969070280568 0 0 0 0 0 0 0 -0.898110272047436 0 0 0 0 0 0 0 -0.461850140505594 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
1 0 -1.39025598866114 0.377032179092568 0 0 0 -0.561279045196176 0 -0.916665949548254 0 0 -1.39025598866114 0 -1.35616602819539 0 -0.275822708135861 0 0 -0.733674976791231 0 0 0 0 -0.29801136539545 0 0 0 0 0 0 0 -0.420256256680677 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 -0.885734651139404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 -1.85441561918114 0 -1.43608443953277 -1.50796929454914 0 0 3.70504834449451 0 0 -1.65730969496833 0 -1.85441561918114 0 0 0 0 0 0 0 -0.531934219464571 0 0 0 0 0 0 0 -0.535972016767036 0 0 0 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 1 0.639937873526328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.33153733843277 0 0 0 0 0 2.24583235739976 0 -0.435213513000328 0 0 0 -0.77392850420987 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 -2.06833266629035 0 0 0 -1.17543033449997 0 0 0 0 0 0 0 0 -1.55264274184759 0 0 0 0 -0.468398085780421 0 0 -0.188738979971767 0 0 -0.843841725837699 0 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 0.471764094352416 0 0 0 0 0 0 0 -0.175188079320056 0 0 0 0 0 0 0 -0.472522420903556 0 0 0 0 0 0 0 0 -0.445690600238261 0 0 0 -0.0500359048340444 0 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 -1.01623750377836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.968922086141214 0 0 0 0 0 0 0 -1.08176557157783 0 0 0 0 0 0 0 0.209466199507313 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
1 0 -0.418884240152623 -1.3349802029033 0 0 0 1.59445489777527 0 -0.806393010668387 0 0 -0.418884240152623 0 1.24761155649771 0 -0.862528802057618 0 0 -1.01928592915177 0 0 0 0 -1.12564717467753 0 0 0 0 0 0 0 -0.399981101841291 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
0 0 1.38393867259172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.33936002044971 0 -0.454153807945788 0 0
