"weeksábado" "weeksexta" "weekterça" "no2_11" "weeksábado:no_7" "weeksábado:no_9" "weeksegunda:no_9" "weekquarta:no_10" "weekterça:no_10" "weekquarta:no_11" "weekquinta:no_11" "weekquinta:no_12" "weeksegunda:no_12" "weekquinta:no_13" "weeksábado:no_13" "weeksegunda:no_13" "weekterça:no_13" "weekquinta:no2_7" "weekquarta:no2_8" "weeksegunda:no2_8" "weekquinta:no2_9" "weekterça:no2_9" "weekquinta:no2_10" "weeksegunda:no2_10" "weekquarta:no2_11" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksegunda:no2_13" "weeksábado:CO_7" "weekquarta:CO_8" "weekquinta:CO_8" "weeksábado:CO_8" "weeksábado:CO_9" "weeksegunda:CO_9" "weeksexta:CO_9" "weekterça:CO_9" "weekquinta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weeksegunda:CO_11" "weeksábado:CO_12" "weeksegunda:CO_12" "weekquarta:CO_13" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "seasonFall" "seasonSpring" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonWinter:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter" "ONI:seasonSpring"
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.753268352658653 0 0 0 0 0 -0.492229648592718 0 0 0 0 0 0 0 -0.338188160272483 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.615507513820422 0 0 0 -0.688752346287663 0 0 0 0 0 0 0 -0.299319954141851 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -1.29879684204919 0 0 -1.18966900493819 -0.944748431596279 0 0 0 0 -0.527746634551 0 0 0 -0.581760286483419 0 0 0 -0.936096948196888 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -1.37114968960244 0 0 0 0 0 0 -1.00331720650993 0 -1.1700782566613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.467006405956986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -1.29978248221615 0 0 0 0 0 0 0 0 0 -0.953542257470506 0 0 0 -0.628717663810094 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.721743021740627 0 0 0 0 0 -0.102305863296817 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.398277047061216 0 0 0 -0.594479721449177 0 0 0 0 0 0 0 -0.874383333675645 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 3.22027866480463 0 0 -1.35680955403751 -1.46640616947553 0 0 0 0 -1.23434042160385 0 0 0 -1.39878353677093 0 0 0 -1.1853289827207 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.0708130656187674 0 0 0 0 0 0 -1.52397485467589 0 -1.04999948044113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.146417401140438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -0.348674507466057 0 0 0 0 0 0 0 0 0 -0.106070211178679 0 0 0 -0.313482039886257 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.714649822284071 0 0 0 0 0 -1.02574749821214 0 0 0 0 0 0 0 -0.239673797393513 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.470560278623803 0 0 0 -0.680289314477291 0 0 0 0 0 0 0 -0.124723145219942 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -0.259730428338228 0 0 2.92236005144806 -0.510604808137404 0 0 0 0 -1.02075292206176 0 0 0 -0.795214768291238 0 0 0 -1.1584003452286 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -1.48715824736926 0 0 0 0 0 0 -0.709275102080167 0 -0.81069234426296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.854441988651975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 0.399376559031677 0 0 0 0 0 0 0 0 0 -1.5034029396231 0 0 0 -1.10645546868434 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.582018251493232 0 0 0 0 0 -0.82478517727241 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0.06363867018585 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -0.630371964190025 0 0 -0.255494846788854 -0.0176194442870201 0 0 0 0 0.06363867018585 0 0 0 0.0357097413919385 0 0 0 -0.0134837728126434 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0.054494316838825 0 0.0357097413919385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -0.991228305855968 0 0 0 0 0 0 0 0 0 -0.484281949121 0 0 0 -0.316945031655874 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.401986093857791 0 0 0 0 0 -0.760133163770225 0 0 0 0 0 0 0 -0.257143815574569 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.635053813487916 0 0 0 3.6731774917138 0 0 0 0 0 0 0 0.0311114844128456 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -0.599097409763773 0 0 -1.07021051885238 -0.444033157646488 0 0 0 0 -0.835745497157974 0 0 0 -0.764996643775018 0 0 0 -0.966488577458606 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 0.0201914594565175 0 0 0 0 0 0 -0.300108148112025 0 -0.172596675538658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.742875771718676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -0.65857976943701 0 0 0 0 0 0 0 0 0 -0.975931250193585 0 0 0 -0.656473284411357 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.290803007137966 0 0 0 0 0 -1.28421681399448 0 0 0 0 0 0 0 -1.00912989402479 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0509494558917352 0 0 0 0.322788062391367 0 0 0 0 0 0 0 -0.905808691823816 1 0 -1.37510292738299 0 0 -0.759102852691875 0 0 0.56 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -0.522741687749854 0 0 -0.94242033816681 -0.743637315861566 0 0 0 0 -0.71088109339839 0 0 0 -0.706771477024253 0 0 0 -0.800471718294257 0 1 0 -1.37510292738299 0 0 0.41393977672984 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1.37510292738299 0 0 0.654201520105372 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.613730577487013 0 0 0 0 0 0 -0.768979082675043 0 -0.711080252752645 0 0 0 0 1 0 -1.37510292738299 0 0 -0.589506327956205 0 0 0.56 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.433625387693666 0 0 0 0 0 0 0 0 0 0 0 1 0 -1.37510292738299 0 0 0.00408150861863867 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -1.17959215809117 0 0 0 0 0 0 0 0 0 -1.51073614593529 0 0 0 -1.06903448299474 0 0 0 1 0 -1.37510292738299 0 0 0.611802388921455 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.845085878957404 0 0 0 0 0 0.0169396422935857 0 0 0 0 0 0 0 -0.722373500922734 0 0 1 0 1.01813044080293 0 0 -0.363377628308646 0 0 0.56 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0804803707685961 0 0 0 -0.888812868755797 0 0 0 0 0 0 0 -0.0174220868061219 1 0 1.87651180606966 0 0 -0.123115884933114 0 0 0.56 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -0.381307965375403 0 0 -1.67938124360945 -1.48093897020233 0 0 0 0 -1.59401927354465 0 0 0 -0.755812148143447 0 0 0 -1.06319391478628 0 1 0 1.26597294767572 0 0 -0.335111540852701 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.17832132939144 0 0 0.724866738745234 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.448665884515732 0 0 0 0 0 0 -0.238067924798219 0 -0.506980349828834 0 0 0 0 1 0 1.21156849494754 0 0 0.682467607561317 0 0 0.56 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.255106748198006 0 0 0 0 0 0 0 0 0 0 0 1 0 2.12435431294244 0 0 0.767265869929152 0 0 0.56 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 0.960358563671195 0 0 0 0 0 0 0 0 0 0.474356313213243 0 0 0 3.111985371153 0 0 0 1 0 1.39291667070812 0 0 0.399806733001868 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 0.00491585591987524 0 0 0 0 0 0.0410107245739056 0 0 0 0 0 0 0 -0.98840362985141 0 0 1 0 -0.175745049620865 0 0 0.0747467272585008 0 0 0.79 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.11685740788929 0 0 0 -0.378325564718698 0 0 0 0 0 0 0 -1.33780399347252 1 0 -0.574711036294133 0 0 -0.448175890676481 0 0 0.79 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -1.24858324858919 0 0 -1.41704545418445 -1.61884192207723 0 0 0 0 -0.844555374534344 0 0 0 -1.64517747513395 0 0 0 -1.47353259626379 0 1 0 0.39550170402495 0 0 -0.886300246243627 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.43523124505225 0 0 -0.165515016117031 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0.562160102066359 0 0.404495799978417 0 0 0 0 1 0 0.661479028473795 0 0 -0.349244584580673 0 0 0.79 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.911177027297237 0 0 0 0 0 0 0 0 0 0 0 1 0 0.437816278369085 0 0 1.65764762479142 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -1.32297611853441 0 0 0 0 0 0 0 0 0 -1.01428456816268 0 0 0 -0.799954853851031 0 0 0 1 0 -1.07341851963572 0 0 -0.462308934404453 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -1.33811953642182 0 0 0 0 0 -1.15449657231091 0 0 0 0 0 0 0 -0.613676908512203 0 0 1 0 -0.867890587107065 0 0 -0.306845453396756 0 0 0.79 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.707083197002873 0 0 0 0.06363867018585 0 0 0 0 0 0 0 -0.382069951502412 1 0 0.223220937052403 0 0 -0.61777241541215 0 0 0.79 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 0.129295504498791 0 0 -0.71797124107722 -0.766356716124433 0 0 0 0 -1.9969844521221 0 0 0 -1.57022745522693 0 0 0 -1.509609734401 0 1 0 -0.568666097102114 0 0 -1.26789242689888 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.567782470997498 0 0 -0.179648059845004 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.798849266221048 0 0 0 0 0 0 -1.49308453428115 0 -1.49255610328092 0 0 0 0 1 0 0.800512629890238 0 0 -0.419909803220536 0 0 0.79 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.47062374063571 0 0 0 0 0 0 0 0 0 0 0 1 0 0.767265464334132 0 0 -0.349244584580673 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 0.0173008073519569 0 0 0 0 0 0 0 0 0 -0.167656165074915 0 0 0 -0.425176446067502 0 0 0 1 0 0.906299065750573 0 0 -0.0665837100212241 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 -0.0780633186750721 0 0 0 0 0 -0.3176969597821 0 0 0 0 0 0 0 -0.146586511168422 0 0 1 0 1.17529885979543 0 0 0.0606136835305286 0 0 0.79 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.20046595594569 0 0 0 3.28998251039828 0 0 0 0 0 0 0 -1.17406133785837 1 0 0.531512835845382 0 0 -0.0383176225652791 0 0 0.79 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 3.86954264681064 0 0 -0.713974279478685 -1.06221661563697 0 0 0 0 -1.0372627710033 0 0 0 -1.36646771880799 0 0 0 -1.1579351672297 0 1 0 1.0725348935311 0 0 -0.094849797477169 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.29922011323182 0 0 -0.50470806558837 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 -0.102320477499314 0 0 0 0 0 -0.10562043642878 0 0 -0.119245874324104 0 0 0 -0.0203658559504979 0 0 0 0.15852620040437 0 0 0.169193252666932 0 0 0.207965890468526 0 0 0 0 0 -0.788758806327763 0 0 0 0 0 0 -1.10883750264826 0 -0.769021947416015 0 0 0 0 1 0 1.52892780252855 0 0 -0.363377628308646 0 0 0.79 0 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.38625364843642 0 0 0 0 0 0 0 0 0 0 0 1 0 2.06390492102225 0 0 0.781398913657124 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 -0.0814521893207704 0 -0.0942071700161139 0 0 0 0 0 0 0 0 -0.0203658559504979 0 0 0 0 0 0.169193252666932 0 0 0 0.207965890468526 0 0 -0.310787815130643 0 0 0 0 0 0 0 0 0 -1.03024889340871 0 0 0 -0.699838211198059 0 0 0 1 0 0.915366474538602 0 0 0.329141514362005 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 -0.0942071700161139 -0.10562043642878 0 -0.119245874324104 0 0 0 -0.237260484811884 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 1.1316649600704 0 0 0 0 0 -1.43564958810957 0 0 0 0 0 0 0 -0.958838983698854 0 0 1 0 0.746108177162065 0 0 0.216077164538226 0 0 0.79 0 0
0 1 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.466625633885541 0 0 0 1.58329421834437 0 0 0 0 0 0 0 -1.05523420236059 1 0 0.685658785241873 0 0 -0.363377628308646 0 0 0.79 0 0
1 0 0 0.169193252666932 -0.417194291353936 -0.102320477499314 0 0 0 0 0 0 0 0 -0.119245874324104 0 0 0 0 0 0 0 0 0 0 0.169193252666932 0 0.199134014379128 0 0 -0.726702057061611 0 0 -0.851728716543703 -0.913144349666368 0 0 0 0 -0.0327980118706488 0 0 0 -0.990923897428181 0 0 0 -1.07663239031017 0 1 0 0.797490160294227 0 0 0.668334563833344 0 0 0.79 0 0
0 0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.737040768374036 0 0 0.880330219752931 0 0 0.79 0 0
