"weeksábado" "weekterça" "no2_11" "weeksábado:no_7" "weeksegunda:no_9" "weeksegunda:no_10" "weekquarta:no_11" "weeksábado:no_13" "weeksegunda:no_13" "weeksábado:no2_8" "weekquinta:no2_9" "weeksegunda:no2_10" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksábado:CO_7" "weeksexta:CO_7" "weekquinta:CO_8" "weeksábado:CO_8" "weekquarta:CO_9" "weeksegunda:CO_9" "weekterça:CO_9" "weekquarta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weekquinta:CO_11" "weekterça:CO_11" "weeksegunda:CO_12" "weekterça:CO_12" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "weekterça:CO_13" "seasonFall" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter"
0 0 0.0213765694055123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.496320636077562 0 0 0 0 0 0 0 1.07981319474044 0 0 0 0 0 0 0 -0.162867741130057 0 0 0 -2.33983328036374 0 0 0 0 -0.7
1 0 0.223953961550285 1.11467213571743 0 0 0 -0.276527621600188 0 1.53869361489346 0 0 0.223953961550285 0 0.367033191350067 0 0.836612020917319 0 0 0.210506049692431 0 0 0 0 0.284843157471093 0 0 0 0 0 0 0 0.855717017136391 0 0 0 0 -1.37510292738299 0 0 0 0 -0.7
0 0 -1.18155722312428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.452928626349132 0 0 0 0 -0.7
0 0 0.713690028127082 0 0.643107727232059 0.367251595456544 0 0 0.506962663211301 0 0 0.365936110205232 0 0.713690028127082 0 0 0 0 0 0 0 0.925032825232957 0 0 0 0 0 0 0 0.663475899021741 0 0 0 0 0 0 0 0.362254538468845 0 0 0 0 -0.7
0 1 0.398337592932642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.23047548854352 0 0 0 0 0 0.69558551956969 0 0.509890722071573 0 0 0 0.890967172164437 0 0 0.277625389780576 0 0 0 0 -0.7
0 0 1.00711398272853 0 0 0 -0.345044843671901 0 0 0 0 0 0 0 0 -0.788904072340833 0 0 0 0 1.01197578154617 0 0 1.04221513538617 0 0 1.93606550769039 0 0 0 0 0 0 0 0 0 0 0.108367092404038 0 0 0 0 -0.7
0 0 -0.806684626320288 0 0 0 0 0 0 0 -1.125469097191 0 0 0 0 0 0 0 0.271698968813672 0 0 0 0 0 0 0 0 0.0558443883693807 0 0 0 0.669025580242982 0 0 0 0 0 -1.37868794883269 0 0 0 0 -0.7
0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.340466220441402 0 0 0 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 0.65982539315355 0 0 0 -1.13386791155591 0 0 0 0 -0.7
1 0 0.046437690083216 -0.36358976697039 0 0 0 -0.337656264183007 0 -0.152208417201467 0 0 0.046437690083216 0 0.186835595799075 0 -0.405379430281486 0 0 -0.625027810102825 0 0 0 0 -0.0708122859041218 0 0 0 0 0 0 0 -0.0150445103672801 0 0 0 0 -0.390340390937547 0 0 0 0 -0.7
0 0 -0.309639066212494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.446883687157113 0 0 0 0 -0.7
0 0 1.47700999543548 0 -1.0240695606562 0.741311904968143 0 0 -0.918378368719782 0 0 3.52866262970408 0 1.47700999543548 0 0 0 0 0 0 0 0.548893480657494 0 0 0 0 0 0 0 -0.295170006127902 0 0 0 0 0 0 0 -0.299666303057259 0 0 0 0 -0.7
0 1 0.761723842759348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8206378156452 0 0 0 0 0 1.21358244686132 0 0.707924322325148 0 0 0 0.606381609723931 0 0 -0.450789782857739 0 0 0 0 -0.7
0 0 0.433840847226056 0 0 0 0.00755216831153272 0 0 0 0 0 0 0 0 0.841572199802154 0 0 0 0 0.898696090291365 0 0 0.298578241884648 0 0 0.489541890886287 0 0 0 0 0 0 0 0 0 0 0.214153528264374 0 0 0 0 -0.7
0 0 0.469344101519469 0 0 0 0 0 0 0 0.877935022552693 0 0 0 0 0 0 0 0.570739250664662 0 0 0 0 0 0 0 0 0.374611728241152 0 0 0 0.785113334191652 0 0 0 0 0 0.00862559573572058 0 0 0 0 -0.7
0 0 0.415045006717778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.998752379770121 0 0 0 0 0 0 0 0.459514584508111 0 0 0 0 0 0 0 0.534020587672222 0 0 0 0.295760207356633 0 0 0 0 -0.7
1 0 0.0380839831906482 -0.306328304982172 0 0 0 -0.259381782826959 0 -0.403837199399045 0 0 0.0380839831906482 0 -0.0677914413925429 0 -0.342039308339673 0 0 -0.453045870898237 0 0 0 0 0.31890339205218 0 0 0 0 0 0 0 0.460677523178383 0 0 0 0 0.791445221102208 0 0 0 0 -0.7
0 0 -1.46558325747159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.52420392572033 0 0 0 0 -0.7
0 0 -0.842187880613701 0 -0.759535895050313 -0.750322679020232 0 0 -0.915396483715742 0 0 0.0123746624826786 0 -0.842187880613701 0 0 0 0 0 0 0 0.786431791227084 0 0 0 0 0 0 0 -0.392457626521585 0 0 0 0 0 0 0 -1.77765393550596 0 0 0 0 -0.7
0 1 0.761723842759348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35844928818656 0 0 0 0 0 0.713626505010315 0 -0.0687891971349085 0 0 0 0.789558368403399 0 0 -1.63862033408951 0 0 0 0 -0.7
0 0 0.608224478608412 0 0 0 0.332081756455489 0 0 0 0 0 0 0 0 0.552909924322813 0 0 0 0 1.16834617888612 0 0 0.530687294651074 0 0 0.440805271944166 0 0 0 0 0 0 0 0 0 0 -0.230149502349038 0 0 0 0 -0.7
0 0 0.535129543298442 0 0 0 0 0 0 0 0.93240109200199 0 0 0 0 0 0 0 1.06039519410215 0 0 0 0 0 0 0 0 0.550803366627116 0 0 0 0.111949083333469 0 0 0 0 0 -0.115295657700673 0 0 0 0 -0.7
0 0 0.645816159624968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04072029477535 0 0 0 0 0 0 0 0.827378991806486 0 0 0 0 0 0 0 0.49065566088552 0 0 0 0.217175997860384 0 0 0 0 -0.7
1 0 2.90444966070303 -0.954069962992889 0 0 0 -1.0391447113834 0 1.18945021891234 0 0 2.90444966070303 0 1.91634077918522 0 -0.655412065757574 0 0 -0.654188741201999 0 0 0 0 2.52060967589964 0 0 0 0 0 0 0 0.905336003686134 0 0 0 0 -0.514261644373941 0 0 0 0 -0.7
0 0 -0.920503882731526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.314778651037307 0 0 0 0 -0.7
0 0 0.340905858046237 0 0.331409144502643 -0.100784456838759 0 0 0.865534334947102 0 0 -0.183164144617897 0 0.340905858046237 0 0 0 0 0 0 0 0.384717255852917 0 0 0 0 0 0 0 0.445882724737967 0 0 0 0 0 0 0 0.371321947256873 0 0 0 0 -0.7
0 1 0.404602873102068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00823952187802081 0 0 0 0 0 0.123790114111593 0 0.395197915511887 0 0 0 0.857732788464974 0 0 0.480130852713219 0 0 0 0 -0.7
0 0 0.463078821350044 0 0 0 -0.0784043171968667 0 0 0 0 0 0 0 0 -0.949065076800339 0 0 0 0 0.328299527267193 0 0 0.646741821034288 0 0 0.372859546201954 0 0 0 0 0 0 0 0 0 0 0.794467690698218 0 0 0 0 -0.7
0 0 -1.09697594083702 0 0 0 0 0 0 0 -0.701580991476911 0 0 0 0 0 0 0 -0.67270987311634 0 0 0 0 0 0 0 0 -0.846464466186219 0 0 0 -0.854484052611426 0 0 0 0 0 -1.36055313125663 0 0 0 0 -0.88
0 0 1.26921153648285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999364520634145 0 0 0 0 0 0 0 -0.600029250505159 0 0 0 0 0 0 0 0.0231000855428349 0 0 0 -1.40589017519677 0 0 0 0 -0.88
1 0 -0.747164464710741 -0.930707286501697 0 0 0 -0.779720716031925 0 -1.05460129128933 0 0 -0.747164464710741 0 -0.14124154827474 0 -0.609376775729812 0 0 0.223397658228553 0 0 0 0 -0.603358967938748 0 0 0 0 0 0 0 -0.820784490913058 0 0 0 0 -1.37510292738299 0 0 0 0 -0.88
0 0 -1.39875360233104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.04621629327163 0 0 0 0 -0.88
0 0 0.169193252666932 0 -0.102320477499314 -0.0814521893207704 0 0 1.37692761313995 0 0 0.15852620040437 0 0.169193252666932 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0 0.194556372054286 0 0 0 0 0 0 0 -0.737924394478652 0 0 0 0 -0.88
0 1 1.01024662281325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.308055145468716 0 0 0 0 0 0.485258779234916 0 0.468787269399417 0 0 0 0.723141287448796 0 0 0.111389562000047 0 0 0 0 -0.88
0 0 -0.600974594090801 0 0 0 -0.506432530748896 0 0 0 0 0 0 0 0 -0.508622314536699 0 0 0 0 -0.489662344207946 0 0 -0.136643574330703 0 0 0.403360492810206 0 0 0 0 0 0 0 0 0 0 -0.305711242249278 0 0 0 0 -0.88
0 0 0.263634069289983 0 0 0 0 0 0 0 0.111857915298455 0 0 0 0 0 0 0 -0.319626166834447 0 0 0 0 0 0 0 0 1.01785722351986 0 0 0 0.622817899018533 0 0 0 0 0 0.0479177004838452 0 0 0 0 -0.88
0 0 0.338817431323095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.528805774147085 0 0 0 0 0 0 0 0.0435773817622971 0 0 0 0 0 0 0 0.309959851533538 0 0 0 0.537557775037402 0 0 0 0 -0.88
1 0 -0.166581835677267 -0.180811180303999 0 0 0 -0.98397983880866 0 0.251265319770511 0 0 -0.166581835677267 0 -0.503595408893582 0 0.0717236598616613 0 0 0.703427116689283 0 0 0 0 0.272148609755536 0 0 0 0 0 0 0 0.311458758418895 0 0 0 0 0.718905950797978 0 0 0 0 -0.88
0 0 -0.505951178187841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.531512835845382 0 0 0 0 -0.88
0 0 0.275120416267264 0 -1.05072799207385 -1.06449648577751 0 0 -0.905705357452612 0 0 0.716086997338822 0 0.275120416267264 0 0 0 0 0 0 0 1.07156661072726 0 0 0 0 0 0 0 -0.0946985459227366 0 0 0 0 0 0 0 -1.5388788374212 0 0 0 0 -0.88
0 1 -1.07400324688246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27236041640244 0 0 0 0 0 -0.631270553520341 0 -0.399431039871482 0 0 0 0.50647171284825 0 0 0.129524379576104 0 0 0 0 -0.88
0 0 0.0725430241224909 0 0 0 0.408390065019068 0 0 0 0 0 0 0 0 -0.455545702593724 0 0 0 0 0.782116374417377 0 0 0.517992746935517 0 0 0.204779861701163 0 0 0 0 0 0 0 0 0 0 0.129524379576104 0 0 0 0 -0.88
0 0 -1.52405920571956 0 0 0 0 0 0 0 -1.71393945624101 0 0 0 0 0 0 0 -0.465261936628971 0 0 0 0 0 0 0 0 -0.620627670022993 0 0 0 -0.505858985655157 0 0 0 0 0 -0.659340184982403 0 0 0 0 -0.88
0 0 -1.61594998153781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.190954814320848 0 0 0 0 0 0 0 -0.810217663500459 0 0 0 0 0 0 0 -0.856654883272977 0 0 0 -0.819531073570911 0 0 0 0 -0.88
1 0 0.169193252666932 -0.417194291353936 0 0 0 -0.119245874324104 0 -1.58497402617992 0 0 0.169193252666932 0 -1.47509548925545 0 -0.630371964190025 0 0 -1.08231399411555 0 0 0 0 -1.04274293094608 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 -0.399407799725577 0 0 0 0 -0.88
0 0 -1.4039746691389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.795351316802835 0 0 0 0 -0.88
0 0 -0.694953796632191 0 1.36698667264972 -0.0289206535335749 0 0 -0.0677956713173938 0 0 -0.615168485886612 0 -0.694953796632191 0 0 0 0 0 0 0 0.104976707364872 0 0 0 0 0 0 0 -0.4843025828373 0 0 0 0 0 0 0 -0.780238968822786 0 0 0 0 -0.88
0 1 0.381630179147506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.383003781531416 0 0 0 0 0 -0.0010041844579139 0 0.840702648060583 0 0 0 1.44613127063401 0 0 -1.16409260751601 0 0 0 0 -0.88
0 0 0.783652323352339 0 0 0 0.490838122547533 0 0 0 0 0 0 0 0 0.394611257124464 0 0 0 0 -0.040922458010358 0 0 1.05608895802612 0 0 0.534384771963526 0 0 0 0 0 0 0 0 0 0 0.180906362708268 0 0 0 0 -0.88
0 0 0.652081439794394 0 0 0 0 0 0 0 0.324986013143529 0 0 0 0 0 0 0 0.0926801253863085 0 0 0 0 0 0 0 0 1.12169023325007 0 0 0 0.502853661745665 0 0 0 0 0 0 0.371321947256873 0 -0.50470806558837 0 0
0 0 0.157124306409742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.563358371676223 0 0 0 0 0 0 0 0.672616500257801 0 0 0 0 0 0 0 0.306031681765017 0 0 0 0 -0.414520147705624 0 1.53045023123967 0 0
1 0 0.0255534228517962 -0.364964042058107 0 0 0 -0.00815797123659526 0 -0.760672843118887 0 0 0.0255534228517962 0 0.245595681304834 0 -0.552951191326305 0 0 -0.683912624638996 0 0 0 0 -0.23049998448999 0 0 0 0 0 0 0 0.247419253903132 0 0 0 0 0 0.126501909980095 0 1.51631718751169 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.31565352359567 0 0.371540645545923 0 0
0 0 0.169193252666932 0 -0.102320477499314 -0.0814521893207704 0 0 -0.119245874324104 0 0 0.15852620040437 0 0.169193252666932 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0 0.0357097413919385 0 0 0 0 0 0 0 0 -0.632137958618316 0 0.0182145523466108 0 0
0 1 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0.054494316838825 0 0.0357097413919385 0 0 0 -0.0134837728126434 0 0 0 -0.822553543166921 0 -1.08416285843524 0 0
0 0 0.169193252666932 0 0 0 -0.0942071700161139 0 0 0 0 0 0 0 0 0.207965890468526 0 0 0 0 -0.0176194442870201 0 0 0.06363867018585 0 0 0.054494316838825 0 0 0 0 0 0 0 0 0 0 0 -0.251306789521105 0 1.37498675023197 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 -0.255494846788854 0 0 0 0 0 0 0 0 0.054494316838825 0 0 0 -0.0134837728126434 0 0 0 0 0 0 -1.11875556357586 0 0.103012814714446 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.630371964190025 0 0 0 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 -0.36918310376548 0 1.27605544413616 0 0
1 0 0.169193252666932 -0.417194291353936 0 0 0 -0.119245874324104 0 -0.0203658559504979 0 0 0.169193252666932 0 0.199134014379128 0 -0.630371964190025 0 0 -0.255494846788854 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 0 0.0781423964439416 0 1.7707119746152 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.77633287312216 0 2.12403806781451 0 0
0 0 0.169193252666932 0 -0.102320477499314 -0.0814521893207704 0 0 -0.119245874324104 0 0 0.15852620040437 0 0.169193252666932 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0 0.0357097413919385 0 0 0 0 0 0 0 0 -0.0427563873964422 0 -0.434042846948508 0 0
0 1 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0.054494316838825 0 0.0357097413919385 0 0 0 -0.0134837728126434 0 0 0 -1.9166875369224 0 0.541137170281592 0 0
0 0 0.169193252666932 0 0 0 -0.0942071700161139 0 0 0 0 0 0 0 0 0.207965890468526 0 0 0 0 -0.0176194442870201 0 0 0.06363867018585 0 0 0.054494316838825 0 0 0 0 0 0 0 0 0 0 0 -2.46375453380014 0 -1.25375938317091 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 -0.255494846788854 0 0 0 0 0 0 0 0 0.054494316838825 0 0 0 -0.0134837728126434 0 0 0 0 0 0 -1.01901406690754 0 -1.28202547062686 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.630371964190025 0 0 0 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 0.035827822099807 0 0.569403257737537 0 0
1 0 0.169193252666932 -0.417194291353936 0 0 0 -0.119245874324104 0 -0.0203658559504979 0 0 0.169193252666932 0 0.199134014379128 0 -0.630371964190025 0 0 -0.255494846788854 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 0 0 -0.154587762448798 0 0.244343251994171 0 0
0 0 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.357093225381442 0 1.55871631869561 0 0
0 0 0.169193252666932 0 -0.102320477499314 -0.0814521893207704 0 0 -0.119245874324104 0 0 0.15852620040437 0 0.169193252666932 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0 0.0357097413919385 0 0 0 0 0 0 0 0 -0.432654965281682 0 1.23365631295224 0 0
0 1 0.169193252666932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0.054494316838825 0 0.0357097413919385 0 0 0 -0.0134837728126434 0 0 0 -0.326868529421345 0 0.187811077082281 0 0
0 0 0.169193252666932 0 0 0 -0.0942071700161139 0 0 0 0 0 0 0 0 0.207965890468526 0 0 0 0 -0.0176194442870201 0 0 0.06363867018585 0 0 0.054494316838825 0 0 0 0 0 0 0 0 0 0 0 -0.889047874279132 0 -0.094849797477169 0 0
0 0 -1.02179257880391 0 0 0 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 -0.255494846788854 0 0 0 0 0 0 0 0 0.054494316838825 0 0 0 0.523218120808788 0 0 0 0 0 0 -0.212014684772981 0 0.922729350936849 0 0
0 0 0.696982614341947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.51963521561035 0 0 0 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 0.764903934461496 0 0 0 0 -0.13947541446875 0 0.922729350936849 0 0
1 0 -0.495509044572131 -0.314573955508476 0 0 0 0.16255494524469 0 0.23282700383362 0 0 -0.495509044572131 0 -0.0051140168530676 0 -0.597692316574171 0 0 -0.058416282085088 0 0 0 0 0.172742670540266 0 0 0 0 0 0 0 0.414883333508516 0 0 0 0 0 0.830737325850333 0 0.258476295722143 0 0
0 0 0.111178918500618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277625389780576 0 1.21952326922427 0 0
0 0 5.2205148966675 0 2.3307915008262 5.13974519957006 0 0 1.8585020412924 0 0 4.20963789396714 0 5.2205148966675 0 0 0 0 0 0 0 1.34553211613173 0 0 0 0 0 0 0 0.149370921323654 0 0 0 0 0 0 0 0 -1.14898025953596 0 0.145411945898363 0 0
0 1 -1.1951319968247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.377207659107942 0 0 0 0 0 -0.777545305977786 0 -0.259395828698756 0 0 0 -0.641432529113466 0 0 0 -0.988789370947449 0 1.41738588141589 0 0
0 0 1.46447943509663 0 0 0 -0.141556020835691 0 0 0 0 0 0 0 0 2.1833861964658 0 0 0 0 0.734900637558233 0 0 0.568424092231748 0 0 0.604212471007098 0 0 0 0 0 0 0 0 0 0 0 -2.34587821955576 0 -0.67430459032404 0 0
0 0 -0.244897837795092 0 0 0 0 0 0 0 2.52138946593582 0 0 0 0 0 0 0 -0.388700418685194 0 0 0 0 0 0 0 0 1.15355398811104 0 0 0 0.74645187383831 0 0 0 0 0 0 -1.08248592842375 0 0.41393977672984 0 0
0 0 3.02244577056055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.671661475685312 0 0 0 0 0 0 0 -0.256721509279503 0 0 0 0 0 0 0 -0.314050590773806 0 0 0 0 -1.2880138609524 0 0.442205864185785 0 0
1 0 -0.488199551041134 -0.677382578665822 0 0 0 -0.825194462343534 0 -0.671735083893881 0 0 -0.488199551041134 0 -0.851259248135983 0 -1.0045407472372 0 0 -1.12605539076431 0 0 0 0 -0.701100048437222 0 0 0 0 0 0 0 -0.56405792196246 0 0 0 0 0 -1.56910353338129 0 -0.179648059845004 0 0
0 0 -1.48646752470301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.73836183075783 0 -1.94627852584156 0 0
0 0 1.03113089004467 0 1.45208858832913 0.333162355427161 0 0 0.456270618142622 0 0 1.99163665761118 0 1.03113089004467 0 0 0 0 0 0 0 1.54956248441418 0 0 0 0 0 0 0 1.14809977963083 0 0 0 0 0 0 0 0 -0.970654553371391 0 -1.26789242689888 0 0
0 1 1.16479020032575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.723477475414892 0 0 0 0 0 1.2764014177481 0 1.28490340900727 0 0 0 0.841296499170371 0 0 0 -0.474969539625817 0 -0.0807167537491962 0 0
0 0 -0.0297898853114667 0 0 0 2.05384278760843 0 0 0 0 0 0 0 0 0.305219068588927 0 0 0 0 0.920019326292268 0 0 0.675391264785792 0 0 0.842898602124437 0 0 0 0 0 0 0 0 0 0 0 -0.329890999017356 0 1.38911979395994 0 0
0 0 -0.0235246051420405 0 0 0 0 0 0 0 0.110673870310427 0 0 0 0 0 0 0 0.972462038934366 0 0 0 0 0 0 0 0 0.907988920099069 0 0 0 0.397465001771783 0 0 0 0 0 0 -0.0215991002243759 0 1.21952326922427 0 0
0 0 0.369099618808654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.706697967178061 0 0 0 0 0 0 0 0.857207710482387 0 0 0 0 0 0 0 0.0631053934485654 0 0 0 0 1.24783813009966 0 1.58698240615155 0 0
1 0 0.759635416036206 -0.154241861941466 0 0 0 -0.0379768212769946 0 2.33262580699962 0 0 0.759635416036206 0 1.01143546239655 0 -0.359159259570881 0 0 0.988280999627162 0 0 0 0 -0.131787736406719 0 0 0 0 0 0 0 0.853132694920258 0 0 0 0 0 0.186951301900287 0 -0.363377628308646 0 0
0 0 -0.912150175838958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.963725988074756 0 1.71417979970331 0 0
0 0 0.300181536944968 0 -0.449887960891485 -0.681222868149863 0 0 -0.686536809655678 0 0 1.65740171989276 0 0.300181536944968 0 0 0 0 0 0 0 -0.0182030577474906 0 0 0 0 0 0 0 0.407784076192189 0 0 0 0 0 0 0 0 -2.08896830389495 0 0.640068476377399 0 0
0 1 0.466211461434756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.260268250502405 0 0 0 0 0 1.26744582065887 0 0.348481715509327 0 0 0 0.671093038015888 0 0 0 -1.97713692884259 0 0.145411945898363 0 0
0 0 -0.44225416313201 0 0 0 -0.929198102331023 0 0 0 0 0 0 0 0 1.96083689375753 0 0 0 0 -0.80678201770948 0 0 -0.858567935400697 0 0 -0.87696541279447 0 0 0 0 0 0 0 0 0 0 0 -1.77765393550596 0 0.611802388921455 0 0
0 0 1.4655236484582 0 0 0 0 0 0 0 1.2520932387696 0 0 0 0 0 0 0 -0.839287469877839 0 0 0 0 0 0 0 0 2.31635390582732 0 0 0 1.75924775034062 0 0 0 0 0 0 -0.879980465491104 0 0.541137170281592 0 0
0 0 2.61102570610158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.429783680416685 0 0 0 0 0 0 0 -0.0783041501296972 0 0 0 0 0 0 0 -0.815098982037567 0 0 0 0 -0.565643627506104 0 0.767265869929152 0 0
1 0 -1.29328805281237 -0.76900091784697 0 0 0 -0.555333869477921 0 2.62655425517006 0 0 -1.29328805281237 0 -0.783685149804362 0 -0.887030585222557 0 0 -0.647883675018394 0 0 0 0 -1.08804096186553 0 0 0 0 0 0 0 -0.516144588075364 0 0 0 0 0 -0.662362654578411 0 -0.320978497124728 0 0
0 0 -1.06982639343618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.384295451745528 0 0.597669345193482 0 0
0 0 0.897471579763578 0 1.64792552682031 1.64605876196418 0 0 1.17117754786119 0 0 1.55281119516454 0 0.897471579763578 0 0 0 0 0 0 0 0.443546540891125 0 0 0 0 0 0 0 0.919167721851292 0 0 0 0 0 0 0 0 -0.44172237406971 0 0.724866738745234 0 0
0 1 1.14181750637119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.604803513147958 0 0 0 0 0 0.944135786611401 0 1.16215999516558 0 0 0 0.904198901911036 0 0 0 -0.0457788569924522 0 0.512871082825647 0 0
0 0 1.32664327136926 0 0 0 2.26259425241454 0 0 0 0 0 0 0 0 1.47942271174844 0 0 0 0 0.708944674688085 0 0 0.90722284109942 0 0 1.00280143710897 0 0 0 0 0 0 0 0 0 0 0 -0.0367114482044231 0 0.738999782473207 0 0
0 0 1.1198890257782 0 0 0 0 0 0 0 2.15907169959919 0 0 0 0 0 0 0 -0.0192910946064663 0 0 0 0 0 0 0 0 0.473707356902429 0 0 0 -0.0134837728126434 0 0 0 0 0 0 -1.37510292738299 0 0.569403257737537 0 0
0 0 -0.571736619966813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.182820064275781 0 0 0 0 0 0 0 1.3631860221615 0 0 0 0 0 0 0 -0.124257967221038 0 0 0 0 -1.37510292738299 0 0.781398913657124 0 0
1 0 -0.590532460475091 -0.560569196209858 0 0 0 -0.695482464667798 0 -0.518805522299663 0 0 -0.590532460475091 0 -0.726883733815462 0 -0.681554194311492 0 0 -0.469258898227507 0 0 0 0 -0.381932758605086 0 0 0 0 0 0 0 -0.582975160584549 0 0 0 0 0 -1.37510292738299 0 1.23365631295224 0 0
